country_code,gdp_data_level,gdp_domain,year,gdp
TUV,national,national,2000,3056.55101983122
TUV,national,national,2001,3043.15907920605
TUV,national,national,2002,3320.16858154912
TUV,national,national,2003,3152.22822039796
TUV,national,national,2004,3042.6128529965
TUV,national,national,2005,2864.90524160208
TUV,national,national,2006,2900.92710155819
TUV,national,national,2007,3069.67368184077
TUV,national,national,2008,3230.22109521715
TUV,national,national,2009,2987.80397939993
TUV,national,national,2010,2879.29645720352
TUV,national,national,2011,3028.2511217061
TUV,national,national,2012,2922.07629963849
TUV,national,national,2013,3030.55285189857
TUV,national,national,2014,3035.24325598472
TUV,national,national,2015,3357.83417700071
TUV,national,national,2016,3558.61212970652
TUV,national,national,2017,3666.20189700038
TUV,national,national,2018,3757.85997284742
TUV,national,national,2019,4345.99606453315
TUV,national,national,2020,4233.0183205634
TUV,national,national,2021,4396.04894488478
TUV,national,national,2022,4515.29701517492
TUV,national,national,2023,4773.34085526672
TUV,national,national,2024,4921.32051495856
TUV,national,national,2025,5043.88579076682
TUV,national,national,2026,5145.44449169054
TUV,national,national,2027,5243.99042021284
TUV,national,national,2028,5331.38485574359
TUV,national,national,2029,5414.48134488128
TUV,national,national,2030,5488.82181639074
TWN,national,national,1960,2400.34685353053
TWN,national,national,1961,2479.35687977099
TWN,national,national,1962,2588.41297232824
TWN,national,national,1963,2740.8689384542
TWN,national,national,1964,2977.89901717557
TWN,national,national,1965,3210.47782681298
TWN,national,national,1966,3398.54394561069
TWN,national,national,1967,3672.29699427481
TWN,national,national,1968,3877.0553721374
TWN,national,national,1969,4139.6802480916
TWN,national,national,1970,4500.23304389313
TWN,national,national,1971,4974.29320133588
TWN,national,national,1972,5521.79929866412
TWN,national,national,1973,6116.04372137405
TWN,national,national,1974,6070.41821326336
TWN,national,national,1975,6247.35615935115
TWN,national,national,1976,6949.54385734733
TWN,national,national,1977,7513.74221374046
TWN,national,national,1978,8367.2730605916
TWN,national,national,1979,8865.81519799618
TWN,national,national,1980,9329.86
TWN,national,national,1981,9812.17
TWN,national,national,1982,10105.42
TWN,national,national,1983,10856.15
TWN,national,national,1984,11772.49
TWN,national,national,1985,12182.15
TWN,national,national,1986,13448.6
TWN,national,national,1987,14997.41
TWN,national,national,1988,16014.54
TWN,national,national,1989,17236.67
TWN,national,national,1990,17973.55
TWN,national,national,1991,19284.92
TWN,national,national,1992,20689.94
TWN,national,national,1993,21896.81
TWN,national,national,1994,23336.9
TWN,national,national,1995,24644.51
TWN,national,national,1996,25962.49
TWN,national,national,1997,27258.29
TWN,national,national,1998,28163.81
TWN,national,national,1999,29836.94
TWN,national,national,2000,31458.54
TWN,national,national,2001,30839.2
TWN,national,national,2002,32363.2
TWN,national,national,2003,33605.42
TWN,national,national,2004,35807.58
TWN,national,national,2005,37600.58
TWN,national,national,2006,39585.83
TWN,national,national,2007,42146.91
TWN,national,national,2008,42338.63
TWN,national,national,2009,41506.65
TWN,national,national,2010,45675.52
TWN,national,national,2011,47225.64
TWN,national,national,2012,48086.54
TWN,national,national,2013,49159.18
TWN,national,national,2014,51346.79
TWN,national,national,2015,51970.07
TWN,national,national,2016,52987.59
TWN,national,national,2017,54669.26
TWN,national,national,2018,56150.59
TWN,national,national,2019,57836.22
TWN,national,national,2020,59901.22
TWN,national,national,2021,64374.93
TWN,national,national,2022,66158.62
TWN,national,national,2023,67044.34
TWN,national,national,2024,69547.51
TWN,national,national,2025,71594.1952964059
TWN,national,national,2026,73446.7661927363
TWN,national,national,2027,75244.7976000818
TWN,national,national,2028,77009.8232448043
TWN,national,national,2029,78802.3005792279
TWN,national,national,2030,80512.8151517301
TZA,national,national,1960,834.492431640625
TZA,national,national,1961,820.259765625
TZA,national,national,1962,869.289978027344
TZA,national,national,1963,897.041076660156
TZA,national,national,1964,918.554931640625
TZA,national,national,1965,929.989868164063
TZA,national,national,1966,1006.95916748047
TZA,national,national,1967,1030.11999511719
TZA,national,national,1968,1059.94592285156
TZA,national,national,1969,1058.02795410156
TZA,national,national,1970,547.600341796875
TZA,national,national,1971,549.467468261719
TZA,national,national,1972,567.920104980469
TZA,national,national,1973,581.759033203125
TZA,national,national,1974,572.999633789063
TZA,national,national,1975,574.565002441406
TZA,national,national,1976,572.357055664063
TZA,national,national,1977,552.289428710938
TZA,national,national,1978,544.240051269531
TZA,national,national,1979,539.403015136719
TZA,national,national,1980,536.933166503906
TZA,national,national,1981,515.711853027344
TZA,national,national,1982,498.374603271484
TZA,national,national,1983,480.399017333984
TZA,national,national,1984,486.725524902344
TZA,national,national,1985,476.979888916016
TZA,national,national,1986,486.831359863281
TZA,national,national,1987,493.825897216797
TZA,national,national,1988,513.868591308594
TZA,national,national,1989,519.22265625
TZA,national,national,1990,541.544799804688
TZA,national,national,1991,538.966979980469
TZA,national,national,1992,528.781555175781
TZA,national,national,1993,518.66259765625
TZA,national,national,1994,506.972503662109
TZA,national,national,1995,508.840423583984
TZA,national,national,1996,522.333251953125
TZA,national,national,1997,529.954223632813
TZA,national,national,1998,535.363159179688
TZA,national,national,1999,546.605529785156
TZA,national,national,2000,555.348083496094
TZA,national,national,2001,573.400146484375
TZA,national,national,2002,598.421569824219
TZA,national,national,2003,621.720703125
TZA,national,national,2004,650.516540527344
TZA,national,national,2005,680.051208496094
TZA,national,national,2006,704.502746582031
TZA,national,national,2007,731.52001953125
TZA,national,national,2008,752.540466308594
TZA,national,national,2009,772.929565429688
TZA,national,national,2010,801.29931640625
TZA,national,national,2011,838.999267578125
TZA,national,national,2012,851.910705566406
TZA,national,national,2013,882.8115234375
TZA,national,national,2014,913.811218261719
TZA,national,national,2015,939.127319335938
TZA,national,national,2016,970.156127929688
TZA,national,national,2017,1001.88745117188
TZA,national,national,2018,1024.01525878906
TZA,national,national,2019,1051.7666015625
TZA,national,national,2020,1041.25964355469
TZA,national,national,2021,1054.31726074219
TZA,national,national,2022,1070.58532714844
TZA,national,national,2023,1092.86413574219
TZA,national,national,2024,1118.88932370713
TZA,national,national,2025,1148.84227398177
TZA,national,national,2026,1182.75165648548
TZA,national,national,2027,1220.94740536298
TZA,national,national,2028,1262.09279204401
TZA,national,national,2029,1304.69899506472
TZA,national,national,2030,1345.44335256676
UGA,national,national,1960,429.854064157336
UGA,national,national,1961,413.219430188187
UGA,national,national,1962,418.134208406345
UGA,national,national,1963,452.537655933449
UGA,national,national,1964,472.952888531951
UGA,national,national,1965,469.550349765534
UGA,national,national,1966,483.916624557072
UGA,national,national,1967,495.258420445128
UGA,national,national,1968,492.990061267517
UGA,national,national,1969,530.796047561038
UGA,national,national,1970,522.478730576463
UGA,national,national,1971,523.612910165269
UGA,national,national,1972,515.67365304363
UGA,national,national,1973,503.197677566768
UGA,national,national,1974,492.233941541647
UGA,national,national,1975,469.928409628469
UGA,national,national,1976,460.854972918024
UGA,national,national,1977,456.318254562801
UGA,national,national,1978,420.024507721021
UGA,national,national,1979,365.205827595415
UGA,national,national,1980,344.790594996914
UGA,national,national,1981,347.49847580582
UGA,national,national,1982,364.873123281743
UGA,national,national,1983,365.025171733593
UGA,national,national,1984,348.754163941999
UGA,national,national,1985,333.788233585671
UGA,national,national,1986,330.882231606389
UGA,national,national,1987,340.279887213834
UGA,national,national,1988,353.571859537592
UGA,national,national,1989,364.30458655364
UGA,national,national,1990,373.809895335763
UGA,national,national,1991,377.695058203659
UGA,national,national,1992,386.386780944982
UGA,national,national,1993,400.878125544387
UGA,national,national,1994,423.90925154422
UGA,national,national,1995,454.827050059228
UGA,national,national,1996,473.33928146952
UGA,national,national,1997,482.629820627533
UGA,national,national,1998,498.232186160304
UGA,national,national,1999,509.326474122274
UGA,national,national,2000,514.327050540522
UGA,national,national,2001,533.43094340538
UGA,national,national,2002,556.062939058222
UGA,national,national,2003,575.030014138592
UGA,national,national,2004,594.872151069117
UGA,national,national,2005,627.337676962531
UGA,national,national,2006,667.406391327346
UGA,national,national,2007,703.55370439535
UGA,national,national,2008,735.954016269437
UGA,national,national,2009,758.983478597777
UGA,national,national,2010,792.570229123679
UGA,national,national,2011,820.048417436361
UGA,national,national,2012,826.284569007739
UGA,national,national,2013,837.483667260542
UGA,national,national,2014,854.456637573455
UGA,national,national,2015,868.791490497513
UGA,national,national,2016,872.871125328184
UGA,national,national,2017,883.084503935765
UGA,national,national,2018,908.007114685025
UGA,national,national,2019,918.987066640035
UGA,national,national,2020,918.218353490832
UGA,national,national,2021,926.247865793844
UGA,national,national,2022,944.419926822942
UGA,national,national,2023,954.801937056908
UGA,national,national,2024,981.476659516447
UGA,national,national,2025,1014.33521430559
UGA,national,national,2026,1070.29736816987
UGA,national,national,2027,1108.52331695137
UGA,national,national,2028,1138.25128178617
UGA,national,national,2029,1175.93902758839
UGA,national,national,2030,1210.16227997754
UKR,national,national,1973,2555.87104759406
UKR,national,national,1980,2757.11048031328
UKR,national,national,1981,2831.35415452037
UKR,national,national,1982,2909.1797603778
UKR,national,national,1983,3024.45283348881
UKR,national,national,1984,3085.67130169465
UKR,national,national,1985,3056.69021834188
UKR,national,national,1986,3063.52845149254
UKR,national,national,1987,3141.6796875
UKR,national,national,1988,3209.2822265625
UKR,national,national,1989,3321.19091796875
UKR,national,national,1990,3102.310546875
UKR,national,national,1991,2826.06469726563
UKR,national,national,1992,2538.85278320313
UKR,national,national,1993,2177.23486328125
UKR,national,national,1994,1687.48449707031
UKR,national,national,1995,1493.38208007813
UKR,national,national,1996,1355.57336425781
UKR,national,national,1997,1326.27795410156
UKR,national,national,1998,1311.59362792969
UKR,national,national,1999,1319.533203125
UKR,national,national,2000,1409.22265625
UKR,national,national,2001,1547.2783203125
UKR,national,national,2002,1644.28125
UKR,national,national,2003,1814.25854492188
UKR,national,national,2004,2042.44494628906
UKR,national,national,2005,2122.6015625
UKR,national,national,2006,2298.13232421875
UKR,national,national,2007,2498.35205078125
UKR,national,national,2008,2567.69409179688
UKR,national,national,2009,2188.17016601563
UKR,national,national,2010,2285.93383789063
UKR,national,national,2011,2418.12084960938
UKR,national,national,2012,2426.92944335938
UKR,national,national,2013,2432.41625976563
UKR,national,national,2014,2308.6435546875
UKR,national,national,2015,2094.47387695313
UKR,national,national,2016,2156.0830078125
UKR,national,national,2017,2217.7529296875
UKR,national,national,2018,2308.6669921875
UKR,national,national,2019,2398.07836914063
UKR,national,national,2020,2324.107421875
UKR,national,national,2021,2426.6123046875
UKR,national,national,2022,1874.66296386719
UKR,national,national,2023,2159.94653320313
UKR,national,national,2024,2263.52736256105
UKR,national,national,2025,2260.34145572059
UKR,national,national,2026,2357.77988675814
UKR,national,national,2027,2468.05420696267
UKR,national,national,2028,2576.04568097902
UKR,national,national,2029,2686.02392595758
UKR,national,national,2030,2797.86316390789
URY,national,national,1960,6634.19064094179
URY,national,national,1961,6714.42564871062
URY,national,national,1962,6529.05672885775
URY,national,national,1963,6464.23937649481
URY,national,national,1964,6548.58687153197
URY,national,national,1965,6547.98299761764
URY,national,national,1966,6682.54699505643
URY,national,national,1967,6380.1382925838
URY,national,national,1968,6447.95879059088
URY,national,national,1969,6778.45463653142
URY,national,national,1970,6894.77166584278
URY,national,national,1971,6839.05314002361
URY,national,national,1972,6712.49475408714
URY,national,national,1973,6694.22057407495
URY,national,national,1974,6847.46769966687
URY,national,national,1975,7218.47356615208
URY,national,national,1976,7453.06660958971
URY,national,national,1977,7514.58267665845
URY,national,national,1978,7874.42397763508
URY,national,national,1979,8322.21087541239
URY,national,national,1980,8772.55429720278
